"title","Q_cfs_log_round","wq_orig"
"Nitrogen Hillsborough R at Morris Br",-5.983,NA
"Nitrogen Hillsborough R at Morris Br",-5.982,NA
"Nitrogen Hillsborough R at Morris Br",-5.981,NA
"Nitrogen Hillsborough R at Morris Br",-5.98,NA
"Nitrogen Hillsborough R at Morris Br",-5.979,NA
"Nitrogen Hillsborough R at Morris Br",-5.978,NA
"Nitrogen Hillsborough R at Morris Br",-5.977,NA
"Nitrogen Hillsborough R at Morris Br",-5.976,NA
"Nitrogen Hillsborough R at Morris Br",-5.975,NA
"Nitrogen Hillsborough R at Morris Br",-5.974,NA
"Nitrogen Hillsborough R at Morris Br",-5.973,NA
"Nitrogen Hillsborough R at Morris Br",-5.972,NA
"Nitrogen Hillsborough R at Morris Br",-5.971,NA
"Nitrogen Hillsborough R at Morris Br",-5.97,NA
"Nitrogen Hillsborough R at Morris Br",-5.969,NA
"Nitrogen Hillsborough R at Morris Br",-5.968,NA
"Nitrogen Hillsborough R at Morris Br",-5.967,NA
"Nitrogen Hillsborough R at Morris Br",-5.966,NA
"Nitrogen Hillsborough R at Morris Br",-5.965,NA
"Nitrogen Hillsborough R at Morris Br",-5.964,NA
"Nitrogen Hillsborough R at Morris Br",-5.963,NA
"Nitrogen Hillsborough R at Morris Br",-5.962,NA
"Nitrogen Hillsborough R at Morris Br",-5.961,NA
"Nitrogen Hillsborough R at Morris Br",-5.96,NA
"Nitrogen Hillsborough R at Morris Br",-5.959,NA
"Nitrogen Hillsborough R at Morris Br",-5.958,NA
"Nitrogen Hillsborough R at Morris Br",-5.957,NA
"Nitrogen Hillsborough R at Morris Br",-5.956,NA
"Nitrogen Hillsborough R at Morris Br",-5.955,NA
"Nitrogen Hillsborough R at Morris Br",-5.954,NA
"Nitrogen Hillsborough R at Morris Br",-5.953,NA
"Nitrogen Hillsborough R at Morris Br",-5.952,NA
"Nitrogen Hillsborough R at Morris Br",-5.951,NA
"Nitrogen Hillsborough R at Morris Br",-5.95,NA
"Nitrogen Hillsborough R at Morris Br",-5.949,NA
"Nitrogen Hillsborough R at Morris Br",-5.948,NA
"Nitrogen Hillsborough R at Morris Br",-5.947,NA
"Nitrogen Hillsborough R at Morris Br",-5.946,NA
"Nitrogen Hillsborough R at Morris Br",-5.945,NA
"Nitrogen Hillsborough R at Morris Br",-5.944,NA
"Nitrogen Hillsborough R at Morris Br",-5.943,NA
"Nitrogen Hillsborough R at Morris Br",-5.942,NA
"Nitrogen Hillsborough R at Morris Br",-5.941,NA
"Nitrogen Hillsborough R at Morris Br",-5.94,NA
"Nitrogen Hillsborough R at Morris Br",-5.939,NA
"Nitrogen Hillsborough R at Morris Br",-5.938,NA
"Nitrogen Hillsborough R at Morris Br",-5.937,NA
"Nitrogen Hillsborough R at Morris Br",-5.936,NA
"Nitrogen Hillsborough R at Morris Br",-5.935,NA
"Nitrogen Hillsborough R at Morris Br",-5.934,NA
"Nitrogen Hillsborough R at Morris Br",-5.933,NA
"Nitrogen Hillsborough R at Morris Br",-5.932,NA
"Nitrogen Hillsborough R at Morris Br",-5.931,NA
"Nitrogen Hillsborough R at Morris Br",-5.93,NA
"Nitrogen Hillsborough R at Morris Br",-5.929,NA
"Nitrogen Hillsborough R at Morris Br",-5.928,NA
"Nitrogen Hillsborough R at Morris Br",-5.927,NA
"Nitrogen Hillsborough R at Morris Br",-5.926,NA
"Nitrogen Hillsborough R at Morris Br",-5.925,NA
"Nitrogen Hillsborough R at Morris Br",-5.924,NA
"Nitrogen Hillsborough R at Morris Br",-5.923,NA
"Nitrogen Hillsborough R at Morris Br",-5.922,NA
"Nitrogen Hillsborough R at Morris Br",-5.921,NA
"Nitrogen Hillsborough R at Morris Br",-5.92,NA
"Nitrogen Hillsborough R at Morris Br",-5.919,NA
"Nitrogen Hillsborough R at Morris Br",-5.918,NA
"Nitrogen Hillsborough R at Morris Br",-5.917,NA
"Nitrogen Hillsborough R at Morris Br",-5.916,NA
"Nitrogen Hillsborough R at Morris Br",-5.915,NA
"Nitrogen Hillsborough R at Morris Br",-5.914,NA
"Nitrogen Hillsborough R at Morris Br",-5.913,NA
"Nitrogen Hillsborough R at Morris Br",-5.912,NA
"Nitrogen Hillsborough R at Morris Br",-5.911,NA
"Nitrogen Hillsborough R at Morris Br",-5.91,NA
"Nitrogen Hillsborough R at Morris Br",-5.909,NA
"Nitrogen Hillsborough R at Morris Br",-5.908,NA
"Nitrogen Hillsborough R at Morris Br",-5.907,NA
"Nitrogen Hillsborough R at Morris Br",-5.906,NA
"Nitrogen Hillsborough R at Morris Br",-5.905,NA
"Nitrogen Hillsborough R at Morris Br",-5.904,NA
"Nitrogen Hillsborough R at Morris Br",-5.903,NA
"Nitrogen Hillsborough R at Morris Br",-5.902,NA
"Nitrogen Hillsborough R at Morris Br",-5.901,NA
"Nitrogen Hillsborough R at Morris Br",-5.9,NA
"Nitrogen Hillsborough R at Morris Br",-5.899,NA
"Nitrogen Hillsborough R at Morris Br",-5.898,NA
"Nitrogen Hillsborough R at Morris Br",-5.897,NA
"Nitrogen Hillsborough R at Morris Br",-5.896,NA
"Nitrogen Hillsborough R at Morris Br",-5.895,NA
"Nitrogen Hillsborough R at Morris Br",-5.894,NA
"Nitrogen Hillsborough R at Morris Br",-5.893,NA
"Nitrogen Hillsborough R at Morris Br",-5.892,NA
"Nitrogen Hillsborough R at Morris Br",-5.891,NA
"Nitrogen Hillsborough R at Morris Br",-5.89,NA
"Nitrogen Hillsborough R at Morris Br",-5.889,NA
"Nitrogen Hillsborough R at Morris Br",-5.888,NA
"Nitrogen Hillsborough R at Morris Br",-5.887,NA
"Nitrogen Hillsborough R at Morris Br",-5.886,NA
"Nitrogen Hillsborough R at Morris Br",-5.885,NA
"Nitrogen Hillsborough R at Morris Br",-5.884,NA
"Nitrogen Hillsborough R at Morris Br",-5.883,NA
"Nitrogen Hillsborough R at Morris Br",-5.882,NA
"Nitrogen Hillsborough R at Morris Br",-5.881,NA
"Nitrogen Hillsborough R at Morris Br",-5.88,NA
"Nitrogen Hillsborough R at Morris Br",-5.879,NA
"Nitrogen Hillsborough R at Morris Br",-5.878,NA
"Nitrogen Hillsborough R at Morris Br",-5.877,NA
"Nitrogen Hillsborough R at Morris Br",-5.876,NA
"Nitrogen Hillsborough R at Morris Br",-5.875,NA
"Nitrogen Hillsborough R at Morris Br",-5.874,NA
"Nitrogen Hillsborough R at Morris Br",-5.873,NA
"Nitrogen Hillsborough R at Morris Br",-5.872,NA
"Nitrogen Hillsborough R at Morris Br",-5.871,NA
"Nitrogen Hillsborough R at Morris Br",-5.87,NA
"Nitrogen Hillsborough R at Morris Br",-5.869,NA
"Nitrogen Hillsborough R at Morris Br",-5.868,NA
"Nitrogen Hillsborough R at Morris Br",-5.867,NA
"Nitrogen Hillsborough R at Morris Br",-5.866,NA
"Nitrogen Hillsborough R at Morris Br",-5.865,NA
"Nitrogen Hillsborough R at Morris Br",-5.864,NA
"Nitrogen Hillsborough R at Morris Br",-5.863,NA
"Nitrogen Hillsborough R at Morris Br",-5.862,NA
"Nitrogen Hillsborough R at Morris Br",-5.861,NA
"Nitrogen Hillsborough R at Morris Br",-5.86,NA
"Nitrogen Hillsborough R at Morris Br",-5.859,NA
"Nitrogen Hillsborough R at Morris Br",-5.858,NA
"Nitrogen Hillsborough R at Morris Br",-5.857,NA
"Nitrogen Hillsborough R at Morris Br",-5.856,NA
"Nitrogen Hillsborough R at Morris Br",-5.855,NA
"Nitrogen Hillsborough R at Morris Br",-5.854,NA
"Nitrogen Hillsborough R at Morris Br",-5.853,NA
"Nitrogen Hillsborough R at Morris Br",-5.852,NA
"Nitrogen Hillsborough R at Morris Br",-5.851,NA
"Nitrogen Hillsborough R at Morris Br",-5.85,NA
"Nitrogen Hillsborough R at Morris Br",-5.849,NA
"Nitrogen Hillsborough R at Morris Br",-5.848,NA
"Nitrogen Hillsborough R at Morris Br",-5.847,NA
"Nitrogen Hillsborough R at Morris Br",-5.846,NA
"Nitrogen Hillsborough R at Morris Br",-5.845,NA
"Nitrogen Hillsborough R at Morris Br",-5.844,NA
"Nitrogen Hillsborough R at Morris Br",-5.843,NA
"Nitrogen Hillsborough R at Morris Br",-5.842,NA
"Nitrogen Hillsborough R at Morris Br",-5.841,NA
"Nitrogen Hillsborough R at Morris Br",-5.84,NA
"Nitrogen Hillsborough R at Morris Br",-5.839,NA
"Nitrogen Hillsborough R at Morris Br",-5.838,NA
"Nitrogen Hillsborough R at Morris Br",-5.837,NA
"Nitrogen Hillsborough R at Morris Br",-5.836,NA
"Nitrogen Hillsborough R at Morris Br",-5.835,NA
"Nitrogen Hillsborough R at Morris Br",-5.834,NA
"Nitrogen Hillsborough R at Morris Br",-5.833,NA
"Nitrogen Hillsborough R at Morris Br",-5.832,NA
"Nitrogen Hillsborough R at Morris Br",-5.831,NA
"Nitrogen Hillsborough R at Morris Br",-5.83,NA
"Nitrogen Hillsborough R at Morris Br",-5.829,NA
"Nitrogen Hillsborough R at Morris Br",-5.828,NA
"Nitrogen Hillsborough R at Morris Br",-5.827,NA
"Nitrogen Hillsborough R at Morris Br",-5.826,NA
"Nitrogen Hillsborough R at Morris Br",-5.825,NA
"Nitrogen Hillsborough R at Morris Br",-5.824,NA
"Nitrogen Hillsborough R at Morris Br",-5.823,NA
"Nitrogen Hillsborough R at Morris Br",-5.822,NA
"Nitrogen Hillsborough R at Morris Br",-5.821,NA
"Nitrogen Hillsborough R at Morris Br",-5.82,NA
"Nitrogen Hillsborough R at Morris Br",-5.819,NA
"Nitrogen Hillsborough R at Morris Br",-5.818,NA
"Nitrogen Hillsborough R at Morris Br",-5.817,NA
"Nitrogen Hillsborough R at Morris Br",-5.816,NA
"Nitrogen Hillsborough R at Morris Br",-5.815,NA
"Nitrogen Hillsborough R at Morris Br",-5.814,NA
"Nitrogen Hillsborough R at Morris Br",-5.813,NA
"Nitrogen Hillsborough R at Morris Br",-5.812,NA
"Nitrogen Hillsborough R at Morris Br",-5.811,NA
"Nitrogen Hillsborough R at Morris Br",-5.81,NA
"Nitrogen Hillsborough R at Morris Br",-5.809,NA
"Nitrogen Hillsborough R at Morris Br",-5.808,NA
"Nitrogen Hillsborough R at Morris Br",-5.807,NA
"Nitrogen Hillsborough R at Morris Br",-5.806,NA
"Nitrogen Hillsborough R at Morris Br",-5.805,NA
"Nitrogen Hillsborough R at Morris Br",-5.804,NA
"Nitrogen Hillsborough R at Morris Br",-5.803,NA
"Nitrogen Hillsborough R at Morris Br",-5.802,NA
"Nitrogen Hillsborough R at Morris Br",-5.801,NA
"Nitrogen Hillsborough R at Morris Br",-5.8,NA
"Nitrogen Hillsborough R at Morris Br",-5.799,NA
"Nitrogen Hillsborough R at Morris Br",-5.798,NA
"Nitrogen Hillsborough R at Morris Br",-5.797,NA
"Nitrogen Hillsborough R at Morris Br",-5.796,NA
"Nitrogen Hillsborough R at Morris Br",-5.795,NA
"Nitrogen Hillsborough R at Morris Br",-5.794,NA
"Nitrogen Hillsborough R at Morris Br",-5.793,NA
"Nitrogen Hillsborough R at Morris Br",-5.792,NA
"Nitrogen Hillsborough R at Morris Br",-5.791,NA
"Nitrogen Hillsborough R at Morris Br",-5.79,NA
"Nitrogen Hillsborough R at Morris Br",-5.789,NA
"Nitrogen Hillsborough R at Morris Br",-5.788,NA
"Nitrogen Hillsborough R at Morris Br",-5.787,NA
"Nitrogen Hillsborough R at Morris Br",-5.786,NA
"Nitrogen Hillsborough R at Morris Br",-5.785,NA
"Nitrogen Hillsborough R at Morris Br",-5.784,NA
"Nitrogen Hillsborough R at Morris Br",-5.783,NA
"Nitrogen Hillsborough R at Morris Br",-5.782,NA
"Nitrogen Hillsborough R at Morris Br",-5.781,NA
"Nitrogen Hillsborough R at Morris Br",-5.78,NA
"Nitrogen Hillsborough R at Morris Br",-5.779,NA
"Nitrogen Hillsborough R at Morris Br",-5.778,NA
"Nitrogen Hillsborough R at Morris Br",-5.777,NA
"Nitrogen Hillsborough R at Morris Br",-5.776,NA
"Nitrogen Hillsborough R at Morris Br",-5.775,NA
"Nitrogen Hillsborough R at Morris Br",-5.774,NA
"Nitrogen Hillsborough R at Morris Br",-5.773,NA
"Nitrogen Hillsborough R at Morris Br",-5.772,NA
"Nitrogen Hillsborough R at Morris Br",-5.771,NA
"Nitrogen Hillsborough R at Morris Br",-5.77,NA
"Nitrogen Hillsborough R at Morris Br",-5.769,NA
"Nitrogen Hillsborough R at Morris Br",-5.768,NA
"Nitrogen Hillsborough R at Morris Br",-5.767,NA
"Nitrogen Hillsborough R at Morris Br",-5.766,NA
"Nitrogen Hillsborough R at Morris Br",-5.765,NA
"Nitrogen Hillsborough R at Morris Br",-5.764,NA
"Nitrogen Hillsborough R at Morris Br",-5.763,NA
"Nitrogen Hillsborough R at Morris Br",-5.762,NA
"Nitrogen Hillsborough R at Morris Br",-5.761,NA
"Nitrogen Hillsborough R at Morris Br",-5.76,NA
"Nitrogen Hillsborough R at Morris Br",-5.759,NA
"Nitrogen Hillsborough R at Morris Br",-5.758,NA
"Nitrogen Hillsborough R at Morris Br",-5.757,NA
"Nitrogen Hillsborough R at Morris Br",-5.756,NA
"Nitrogen Hillsborough R at Morris Br",-5.755,NA
"Nitrogen Hillsborough R at Morris Br",-5.754,NA
"Nitrogen Hillsborough R at Morris Br",-5.753,NA
"Nitrogen Hillsborough R at Morris Br",-5.752,NA
"Nitrogen Hillsborough R at Morris Br",-5.751,NA
"Nitrogen Hillsborough R at Morris Br",-5.75,NA
"Nitrogen Hillsborough R at Morris Br",-5.749,NA
"Nitrogen Hillsborough R at Morris Br",-5.748,NA
"Nitrogen Hillsborough R at Morris Br",-5.747,NA
"Nitrogen Hillsborough R at Morris Br",-5.746,NA
"Nitrogen Hillsborough R at Morris Br",-5.745,NA
"Nitrogen Hillsborough R at Morris Br",-5.744,NA
"Nitrogen Hillsborough R at Morris Br",-5.743,NA
"Nitrogen Hillsborough R at Morris Br",-5.742,NA
"Nitrogen Hillsborough R at Morris Br",-5.741,NA
"Nitrogen Hillsborough R at Morris Br",-5.74,NA
"Nitrogen Hillsborough R at Morris Br",-5.739,NA
"Nitrogen Hillsborough R at Morris Br",-5.738,NA
"Nitrogen Hillsborough R at Morris Br",-5.737,NA
"Nitrogen Hillsborough R at Morris Br",-5.736,NA
"Nitrogen Hillsborough R at Morris Br",-5.735,NA
"Nitrogen Hillsborough R at Morris Br",-5.734,NA
"Nitrogen Hillsborough R at Morris Br",-5.733,NA
"Nitrogen Hillsborough R at Morris Br",-5.732,NA
"Nitrogen Hillsborough R at Morris Br",-5.731,NA
"Nitrogen Hillsborough R at Morris Br",-5.73,NA
"Nitrogen Hillsborough R at Morris Br",-5.729,NA
"Nitrogen Hillsborough R at Morris Br",-5.728,NA
"Nitrogen Hillsborough R at Morris Br",-5.727,NA
"Nitrogen Hillsborough R at Morris Br",-5.726,NA
"Nitrogen Hillsborough R at Morris Br",-5.725,NA
"Nitrogen Hillsborough R at Morris Br",-5.724,NA
"Nitrogen Hillsborough R at Morris Br",-5.723,NA
"Nitrogen Hillsborough R at Morris Br",-5.722,NA
"Nitrogen Hillsborough R at Morris Br",-5.721,NA
"Nitrogen Hillsborough R at Morris Br",-5.72,NA
"Nitrogen Hillsborough R at Morris Br",-5.719,NA
"Nitrogen Hillsborough R at Morris Br",-5.718,NA
"Nitrogen Hillsborough R at Morris Br",-5.717,NA
"Nitrogen Hillsborough R at Morris Br",-5.716,NA
"Nitrogen Hillsborough R at Morris Br",-5.715,NA
"Nitrogen Hillsborough R at Morris Br",-5.714,NA
"Nitrogen Hillsborough R at Morris Br",-5.713,NA
"Nitrogen Hillsborough R at Morris Br",-5.712,NA
"Nitrogen Hillsborough R at Morris Br",-5.711,NA
"Nitrogen Hillsborough R at Morris Br",-5.71,NA
"Nitrogen Hillsborough R at Morris Br",-5.709,NA
"Nitrogen Hillsborough R at Morris Br",-5.708,NA
"Nitrogen Hillsborough R at Morris Br",-5.707,NA
"Nitrogen Hillsborough R at Morris Br",-5.706,NA
"Nitrogen Hillsborough R at Morris Br",-5.705,NA
"Nitrogen Hillsborough R at Morris Br",-5.704,NA
"Nitrogen Hillsborough R at Morris Br",-5.703,NA
"Nitrogen Hillsborough R at Morris Br",-5.702,NA
"Nitrogen Hillsborough R at Morris Br",-5.701,NA
"Nitrogen Hillsborough R at Morris Br",-5.7,NA
"Nitrogen Hillsborough R at Morris Br",-5.699,NA
"Nitrogen Hillsborough R at Morris Br",-5.698,NA
"Nitrogen Hillsborough R at Morris Br",-5.697,NA
"Nitrogen Hillsborough R at Morris Br",-5.696,NA
"Nitrogen Hillsborough R at Morris Br",-5.695,NA
"Nitrogen Hillsborough R at Morris Br",-5.694,NA
"Nitrogen Hillsborough R at Morris Br",-5.693,NA
"Nitrogen Hillsborough R at Morris Br",-5.692,NA
"Nitrogen Hillsborough R at Morris Br",-5.691,NA
"Nitrogen Hillsborough R at Morris Br",-5.69,NA
"Nitrogen Hillsborough R at Morris Br",-5.689,NA
"Nitrogen Hillsborough R at Morris Br",-5.688,NA
"Nitrogen Hillsborough R at Morris Br",-5.687,NA
"Nitrogen Hillsborough R at Morris Br",-5.686,NA
"Nitrogen Hillsborough R at Morris Br",-5.685,NA
"Nitrogen Hillsborough R at Morris Br",-5.684,NA
"Nitrogen Hillsborough R at Morris Br",-5.683,NA
"Nitrogen Hillsborough R at Morris Br",-5.682,NA
"Nitrogen Hillsborough R at Morris Br",-5.681,NA
"Nitrogen Hillsborough R at Morris Br",-5.68,NA
"Nitrogen Hillsborough R at Morris Br",-5.679,NA
"Nitrogen Hillsborough R at Morris Br",-5.678,NA
"Nitrogen Hillsborough R at Morris Br",-5.677,NA
"Nitrogen Hillsborough R at Morris Br",-5.676,NA
"Nitrogen Hillsborough R at Morris Br",-5.675,NA
"Nitrogen Hillsborough R at Morris Br",-5.674,NA
"Nitrogen Hillsborough R at Morris Br",-5.673,NA
"Nitrogen Hillsborough R at Morris Br",-5.672,NA
"Nitrogen Hillsborough R at Morris Br",-5.671,NA
"Nitrogen Hillsborough R at Morris Br",-5.67,NA
"Nitrogen Hillsborough R at Morris Br",-5.669,NA
"Nitrogen Hillsborough R at Morris Br",-5.668,NA
"Nitrogen Hillsborough R at Morris Br",-5.667,NA
"Nitrogen Hillsborough R at Morris Br",-5.666,NA
"Nitrogen Hillsborough R at Morris Br",-5.665,NA
"Nitrogen Hillsborough R at Morris Br",-5.664,NA
"Nitrogen Hillsborough R at Morris Br",-5.663,NA
"Nitrogen Hillsborough R at Morris Br",-5.662,NA
"Nitrogen Hillsborough R at Morris Br",-5.661,NA
"Nitrogen Hillsborough R at Morris Br",-5.66,NA
"Nitrogen Hillsborough R at Morris Br",-5.659,NA
"Nitrogen Hillsborough R at Morris Br",-5.658,NA
"Nitrogen Hillsborough R at Morris Br",-5.657,NA
"Nitrogen Hillsborough R at Morris Br",-5.656,NA
"Nitrogen Hillsborough R at Morris Br",-5.655,NA
"Nitrogen Hillsborough R at Morris Br",-5.654,NA
"Nitrogen Hillsborough R at Morris Br",-5.653,NA
"Nitrogen Hillsborough R at Morris Br",-5.652,NA
"Nitrogen Hillsborough R at Morris Br",-5.651,NA
"Nitrogen Hillsborough R at Morris Br",-5.65,NA
"Nitrogen Hillsborough R at Morris Br",-5.649,NA
"Nitrogen Hillsborough R at Morris Br",-5.648,NA
"Nitrogen Hillsborough R at Morris Br",-5.647,NA
"Nitrogen Hillsborough R at Morris Br",-5.646,NA
"Nitrogen Hillsborough R at Morris Br",-5.645,NA
"Nitrogen Hillsborough R at Morris Br",-5.644,NA
"Nitrogen Hillsborough R at Morris Br",-5.643,NA
"Nitrogen Hillsborough R at Morris Br",-5.642,NA
"Nitrogen Hillsborough R at Morris Br",-5.641,NA
"Nitrogen Hillsborough R at Morris Br",-5.64,NA
"Nitrogen Hillsborough R at Morris Br",-5.639,NA
"Nitrogen Hillsborough R at Morris Br",-5.638,NA
"Nitrogen Hillsborough R at Morris Br",-5.637,NA
"Nitrogen Hillsborough R at Morris Br",-5.636,NA
"Nitrogen Hillsborough R at Morris Br",-5.635,NA
"Nitrogen Hillsborough R at Morris Br",-5.634,NA
"Nitrogen Hillsborough R at Morris Br",-5.633,NA
"Nitrogen Hillsborough R at Morris Br",-5.632,NA
"Nitrogen Hillsborough R at Morris Br",-5.631,NA
"Nitrogen Hillsborough R at Morris Br",-5.63,NA
"Nitrogen Hillsborough R at Morris Br",-5.629,NA
"Nitrogen Hillsborough R at Morris Br",-5.628,NA
"Nitrogen Hillsborough R at Morris Br",-5.627,NA
"Nitrogen Hillsborough R at Morris Br",-5.626,NA
"Nitrogen Hillsborough R at Morris Br",-5.625,NA
"Nitrogen Hillsborough R at Morris Br",-5.624,NA
"Nitrogen Hillsborough R at Morris Br",-5.623,NA
"Nitrogen Hillsborough R at Morris Br",-5.622,NA
"Nitrogen Hillsborough R at Morris Br",-5.621,NA
"Nitrogen Hillsborough R at Morris Br",-5.62,NA
"Nitrogen Hillsborough R at Morris Br",-5.619,NA
"Nitrogen Hillsborough R at Morris Br",-5.618,NA
"Nitrogen Hillsborough R at Morris Br",-5.617,NA
"Nitrogen Hillsborough R at Morris Br",-5.616,NA
"Nitrogen Hillsborough R at Morris Br",-5.615,NA
"Nitrogen Hillsborough R at Morris Br",-5.614,NA
"Nitrogen Hillsborough R at Morris Br",-5.613,NA
"Nitrogen Hillsborough R at Morris Br",-5.612,NA
"Nitrogen Hillsborough R at Morris Br",-5.611,NA
"Nitrogen Hillsborough R at Morris Br",-5.61,NA
"Nitrogen Hillsborough R at Morris Br",-5.609,NA
"Nitrogen Hillsborough R at Morris Br",-5.608,NA
"Nitrogen Hillsborough R at Morris Br",-5.607,NA
"Nitrogen Hillsborough R at Morris Br",-5.606,NA
"Nitrogen Hillsborough R at Morris Br",-5.605,NA
"Nitrogen Hillsborough R at Morris Br",-5.604,NA
"Nitrogen Hillsborough R at Morris Br",-5.603,NA
"Nitrogen Hillsborough R at Morris Br",-5.602,NA
"Nitrogen Hillsborough R at Morris Br",-5.601,NA
"Nitrogen Hillsborough R at Morris Br",-5.6,NA
"Nitrogen Hillsborough R at Morris Br",-5.599,NA
"Nitrogen Hillsborough R at Morris Br",-5.598,NA
"Nitrogen Hillsborough R at Morris Br",-5.597,NA
"Nitrogen Hillsborough R at Morris Br",-5.596,NA
"Nitrogen Hillsborough R at Morris Br",-5.595,NA
"Nitrogen Hillsborough R at Morris Br",-5.594,NA
"Nitrogen Hillsborough R at Morris Br",-5.593,NA
"Nitrogen Hillsborough R at Morris Br",-5.592,NA
"Nitrogen Hillsborough R at Morris Br",-5.591,NA
"Nitrogen Hillsborough R at Morris Br",-5.59,NA
"Nitrogen Hillsborough R at Morris Br",-5.589,NA
"Nitrogen Hillsborough R at Morris Br",-5.588,NA
"Nitrogen Hillsborough R at Morris Br",-5.587,NA
"Nitrogen Hillsborough R at Morris Br",-5.586,NA
"Nitrogen Hillsborough R at Morris Br",-5.585,NA
"Nitrogen Hillsborough R at Morris Br",-5.584,NA
"Nitrogen Hillsborough R at Morris Br",-5.583,NA
"Nitrogen Hillsborough R at Morris Br",-5.582,NA
"Nitrogen Hillsborough R at Morris Br",-5.581,NA
"Nitrogen Hillsborough R at Morris Br",-5.58,NA
"Nitrogen Hillsborough R at Morris Br",-5.579,NA
"Nitrogen Hillsborough R at Morris Br",-5.578,NA
"Nitrogen Hillsborough R at Morris Br",-5.577,NA
"Nitrogen Hillsborough R at Morris Br",-5.576,NA
"Nitrogen Hillsborough R at Morris Br",-5.575,NA
"Nitrogen Hillsborough R at Morris Br",-5.574,NA
"Nitrogen Hillsborough R at Morris Br",-5.573,NA
"Nitrogen Hillsborough R at Morris Br",-5.572,NA
"Nitrogen Hillsborough R at Morris Br",-5.571,NA
"Nitrogen Hillsborough R at Morris Br",-5.57,NA
"Nitrogen Hillsborough R at Morris Br",-5.569,NA
"Nitrogen Hillsborough R at Morris Br",-5.568,NA
"Nitrogen Hillsborough R at Morris Br",-5.567,NA
"Nitrogen Hillsborough R at Morris Br",-5.566,NA
"Nitrogen Hillsborough R at Morris Br",-5.565,NA
"Nitrogen Hillsborough R at Morris Br",-5.564,NA
"Nitrogen Hillsborough R at Morris Br",-5.563,NA
"Nitrogen Hillsborough R at Morris Br",-5.562,NA
"Nitrogen Hillsborough R at Morris Br",-5.561,NA
"Nitrogen Hillsborough R at Morris Br",-5.56,NA
"Nitrogen Hillsborough R at Morris Br",-5.559,NA
"Nitrogen Hillsborough R at Morris Br",-5.558,NA
"Nitrogen Hillsborough R at Morris Br",-5.557,NA
"Nitrogen Hillsborough R at Morris Br",-5.556,NA
"Nitrogen Hillsborough R at Morris Br",-5.555,NA
"Nitrogen Hillsborough R at Morris Br",-5.554,NA
"Nitrogen Hillsborough R at Morris Br",-5.553,NA
"Nitrogen Hillsborough R at Morris Br",-5.552,NA
"Nitrogen Hillsborough R at Morris Br",-5.551,NA
"Nitrogen Hillsborough R at Morris Br",-5.55,NA
"Nitrogen Hillsborough R at Morris Br",-5.549,NA
"Nitrogen Hillsborough R at Morris Br",-5.548,NA
"Nitrogen Hillsborough R at Morris Br",-5.547,NA
"Nitrogen Hillsborough R at Morris Br",-5.546,NA
"Nitrogen Hillsborough R at Morris Br",-5.545,NA
