"Q_cfs_log_round","mu_mean","mu_025","mu_975","y_mean","y_025","y_975","title","in_or_out","method","max_flow_sampled","min_flow_sampled"
-7.9,0.0772661971696621,0.000373065409058115,0.383575494946832,0.0769646982978997,0.000387032102198637,0.406880189001276,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-7.8,0.0790633903987283,0.00042003949261767,0.388014235573606,0.0770686914186159,0.000394065572099302,0.401210444880716,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-7.7,0.0809179454407719,0.00047292159502871,0.393068745330133,0.0790097761121919,0.00043746657390293,0.370602911095974,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-7.6,0.0828321430043228,0.000532449179638442,0.397309055531055,0.0848846884551161,0.000531577088594106,0.443269980566781,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-7.5,0.0848083890153649,0.000599449273862463,0.40135665432306,0.0866323307254182,0.000563463343058934,0.416802173063874,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-7.4,0.0868492193342808,0.000674848720140865,0.40629989935084,0.0858450578492513,0.000598961595808917,0.39835293547355,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-7.3,0.0889573046844468,0.000759685473507527,0.411308378336895,0.0908301844799629,0.000777140806602306,0.487698993751354,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-7.2,0.0911354557950512,0.000855179816888181,0.416384005941267,0.0889097534318599,0.000921093978363769,0.405557138664591,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-7.1,0.0933866287596679,0.00096280928380454,0.421528846894955,0.0939243604796928,0.000964856145959272,0.466305864374472,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-7,0.095713930610523,0.00108386110704703,0.426745114331135,0.0974322427339389,0.00129330499019557,0.410970850665145,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-6.9,0.0981206251065043,0.00121996856541693,0.432035167798245,0.0982949596972841,0.00125360258578712,0.47192899548353,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-6.8,0.100610138730756,0.00137295355965496,0.434427730994313,0.0977577535783546,0.00133180846934309,0.425066425593865,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-6.7,0.10318606689089,0.00154484635239977,0.437009888985672,0.102833590755425,0.0016143845547078,0.466697869833058,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-6.6,0.105852180311934,0.00173790700635744,0.44355126896939,0.104131746572474,0.00169319752207856,0.456573773743011,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-6.5,0.108612431608329,0.00195691769934058,0.450199031338183,0.109717252419623,0.00187155508686968,0.475342463102951,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-6.4,0.111470962017524,0.00220591234927894,0.456955794912909,0.109130543817812,0.00213793406735498,0.45606350516771,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-6.3,0.114432108272899,0.00248585150287886,0.46382425663446,0.111959989645542,0.00280850010012427,0.428496709953729,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-6.2,0.117500409588968,0.00280040258104371,0.470807187975045,0.117046475121998,0.00288502745285733,0.467875143769888,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-6.1,0.120680614726025,0.0031536312521217,0.477341231060208,0.1186778353957,0.00303847815230955,0.51408629549312,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-6,0.12397768909539,0.00355003810486192,0.483424299574458,0.125049007469125,0.00350783109182032,0.469594179185281,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-5.9,0.127396821859653,0.00399459759684723,0.49035416282991,0.128554798746195,0.00398816419272104,0.541799301921316,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-5.8,0.130943432975112,0.00449190324264268,0.498252864316581,0.130481453627918,0.00488613479338584,0.467266851550804,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-5.7,0.13462318011577,0.00504863005378892,0.506450970931235,0.13819481825996,0.00559819553907705,0.487733977662666,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-5.6,0.138441965409911,0.00567144017885806,0.514803152293484,0.135924484355143,0.00503043262436804,0.504290190125838,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-5.5,0.142405941911363,0.00636759534573385,0.523312481202882,0.138766633761476,0.00650409327952591,0.527360611460653,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-5.4,0.146521519718303,0.00714505209930333,0.531145170316051,0.13995620311525,0.00610711759710657,0.462058906666226,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-5.3,0.150795371642452,0.00801251157169382,0.536799971376243,0.149624517553847,0.0079914237531071,0.512028060283556,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-5.2,0.155234438321534,0.00897947022970086,0.542176727567073,0.156483046189493,0.00883644104651754,0.548416501507096,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-5.1,0.159845932657216,0.0100562711758145,0.547684607601756,0.161199162418829,0.00999824733134752,0.547909316226505,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-5,0.16463734345013,0.0112294151543378,0.55332860931963,0.170704392350123,0.0110083893616189,0.610398051970811,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-4.9,0.169616438092733,0.012528884917087,0.559255614645226,0.167019790257218,0.0137977247335299,0.58700926862715,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-4.8,0.174791264170084,0.0139684144753468,0.568376775798276,0.176091707996752,0.0129169117870742,0.625004436698108,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-4.7,0.18017014980797,0.015561365598903,0.579693115771168,0.176224998139047,0.0159371777512704,0.558286048697093,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-4.6,0.185761702597681,0.0173221098499432,0.59216379861038,0.180508419489889,0.018444400774548,0.533582458265474,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-4.5,0.191574806917157,0.0192660671337083,0.604863494046556,0.194403731978469,0.0174924442349635,0.657788936991174,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-4.4,0.197618619459331,0.0214097402427471,0.615210062023262,0.197147471885117,0.0197492659676961,0.647738386086314,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-4.3,0.203902562770709,0.0237707444511394,0.625030530071273,0.203306615537536,0.0249150771480996,0.631590750901997,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-4.2,0.210436316596767,0.026367831149252,0.635138297272255,0.212634003533528,0.0255064638441542,0.678101472990714,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-4.1,0.217229806825519,0.0292209044509319,0.645440114451894,0.223418992301026,0.029021379489617,0.678459637761984,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-4,0.224293191817743,0.0323510296555737,0.655938415274842,0.220252509463146,0.033131231536948,0.615700032103778,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-3.9,0.231636845910819,0.0357804324096933,0.666635444467879,0.228963905564583,0.0330492426975376,0.637541978025189,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-3.8,0.239271339884769,0.0395324873886275,0.677533239098691,0.24142707712674,0.0377637960671869,0.692021184745639,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-3.7,0.247207418182612,0.0436316953113699,0.688633609139513,0.250839413054404,0.041524774684562,0.698102774851854,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-3.6,0.255455972684257,0.0481036471124728,0.701276727484914,0.255797376665977,0.0458482302470334,0.728435943960957,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-3.5,0.264028012842765,0.0529749741268538,0.718627555089779,0.271520552883547,0.0489202796191863,0.800618766520239,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-3.4,0.272934632005361,0.0582732831981366,0.73618192950341,0.28061774218071,0.0545354481027076,0.810955507331904,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-3.3,0.282186969758344,0.0640270757007785,0.752884041849925,0.279914096085188,0.0589955717119049,0.748301053936391,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-3.2,0.291796170155552,0.0702656495721967,0.769831613572137,0.285419659034254,0.0639265586328935,0.79794787730287,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-3.1,0.301773335714677,0.0770189835843994,0.787130353040878,0.302887440554678,0.0679947984226264,0.767101147998107,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-3,0.312129477093742,0.0842551191764311,0.803840948172607,0.317104183844554,0.0689461574847263,0.828423645578933,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-2.9,0.32287545839238,0.0916332281205902,0.818237568010103,0.317325494333863,0.0815341360418872,0.747099554682692,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-2.8,0.334021938058591,0.0994990949744504,0.832833093161187,0.335510986591942,0.0931659592423809,0.840380865331348,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-2.7,0.345579305421055,0.107927950000377,0.84590713662331,0.335616396835815,0.0930444864204056,0.797176455866569,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-2.6,0.357557612910506,0.117739287570537,0.858853202040085,0.3594816184381,0.108747544944531,0.791007367945246,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-2.5,0.369966504079624,0.128439194892366,0.871983612131991,0.369021463531792,0.111774064000331,0.969581620576864,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-2.4,0.382815137580358,0.139911969519371,0.885570608942232,0.386705864216537,0.12232515011555,0.855885262934754,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-2.3,0.396112107308758,0.152189893325429,0.903156491842402,0.38395715891876,0.132048583123309,0.924931743061,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-2.2,0.409865358981018,0.165136720545483,0.921334285127228,0.41590830292114,0.136985115000275,0.882267109062761,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-2.1,0.424082103459202,0.178092444830935,0.937652951492166,0.411552999800482,0.143692501235218,0.92294054523387,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-2,0.438768727200317,0.190020604716569,0.949322085437204,0.431111363016955,0.170495218149406,0.964050619687322,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-1.9,0.453930700258305,0.203969349530797,0.961194801070332,0.461834252450188,0.17350809759898,0.98706235544039,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-1.8,0.469572482323149,0.217883711197298,0.973267284429911,0.470887800310085,0.188912445224362,0.996766472454196,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-1.7,0.48569742733486,0.23246294255274,0.98565100640607,0.493104237783613,0.16854652367561,1.01078608671416,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-1.6,0.502307687261836,0.246206904326765,0.998708601803474,0.49823167298245,0.210177018102358,1.07614185961322,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-1.5,0.519404115681202,0.262040851613599,1.01269507368956,0.519160461854472,0.214506091402603,1.0546538607405,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-1.4,0.536986171844318,0.278181719280917,1.0276093546971,0.523559523214999,0.211286205028588,1.09769010151174,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-1.3,0.555051825951224,0.292946134923185,1.04263442962798,0.554716227133013,0.263845290502837,1.10768811677287,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-1.2,0.573597466393689,0.308338209558988,1.05775968216465,0.57642169754937,0.254558140520059,1.17004527055091,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-1.1,0.592617809757132,0.32436938604146,1.07297371116479,0.591700079741831,0.273178990281879,1.22424570693913,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-0.999999999999999,0.612105814396071,0.341049801794861,1.08826431800706,0.616445698612766,0.279112529428996,1.179408656252,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-0.899999999999999,0.632052598415578,0.360176678922656,1.10361849631811,0.635192375904452,0.292883681473752,1.21166549790247,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-0.799999999999999,0.65244736290237,0.381641738779364,1.11964607228156,0.659028802693514,0.335397937293539,1.28501892237752,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-0.699999999999999,0.673277321253113,0.404401951952366,1.13718290137181,0.674127872661619,0.332919015689168,1.34426113144865,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-0.6,0.694527635443682,0.42796691152034,1.15471206644394,0.675337700209718,0.354637322978535,1.24974900159524,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-0.499999999999999,0.716181360072464,0.45231845687102,1.17226190614672,0.721298091296838,0.359029637717467,1.31422410497318,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-0.399999999999999,0.738219394991597,0.476548218655907,1.18988359791108,0.74713584132398,0.363740521239268,1.34679505697561,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-0.299999999999999,0.760620447314516,0.501050168387447,1.20743432432779,0.770138303506119,0.3567808140125,1.46479552345389,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-0.199999999999999,0.783361003553541,0.526706926351492,1.22489171003168,0.775639167410603,0.40248792196777,1.43516567340053,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
-0.0999999999999996,0.806415312601129,0.550448216660433,1.24223261787331,0.806482083892499,0.436120261887257,1.38727870436911,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
0,0.829755380219666,0.573756706422992,1.25943318426527,0.834935031619059,0.424548573924674,1.54816299808583,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
0.100000000000001,0.853350975649838,0.594406010639466,1.27646885958928,0.839014266565623,0.443852478777993,1.48610527454508,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
0.200000000000001,0.877169650886313,0.615535386953975,1.29192765990666,0.907411126287616,0.480963203499292,1.56871558110628,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
0.300000000000001,0.901176773101087,0.640651313664576,1.30620478430221,0.908799427300171,0.52163172284998,1.48763270855917,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
0.4,0.925335570621902,0.666786222025414,1.32028357855832,0.926681437739957,0.460363602521016,1.72777829033453,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
0.5,0.949607192792863,0.690299296115024,1.33414227121999,0.954510999337663,0.541232965616322,1.63625464577768,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
0.600000000000001,0.973950783960676,0.713627807163268,1.34775870059328,0.969661297215867,0.598686814703218,1.53683133923316,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
0.700000000000001,0.9983235717398,0.739220092518007,1.36111036703949,1.00622856932517,0.547006536492526,1.64778955764263,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
0.800000000000001,1.02268096961597,0.764197735503244,1.3741744892425,1.01329905524696,0.56567841032662,1.62305929831385,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
0.9,1.04697669384916,0.789528295438424,1.38692806434471,1.06198420526755,0.624245589526343,1.6447887152407,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
1,1.07116289453508,0.815880400661644,1.39934793181414,1.05657394133575,0.600662894731321,1.65633114867902,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
1.1,1.09519030057823,0.844072923638983,1.41141084086997,1.099567560462,0.622918064966335,1.78462158834718,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
1.2,1.11900837822125,0.870201905814279,1.42309352125936,1.10446347570045,0.658866161505329,1.70742656361191,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
1.3,1.1425655026638,0.897506243126211,1.43437275714264,1.11928620185782,0.642195847251772,1.84940051786159,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
1.4,1.16580914219042,0.924907489561547,1.44522546380829,1.18412749928235,0.720047638150752,1.7077104803204,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
1.5,1.18868605411238,0.952066415551462,1.45562876690502,1.1751030458739,0.680906628033207,1.74649395848776,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
1.6,1.21114249171253,0.98086867829931,1.46556008384345,1.19958484957386,0.65880029896517,1.7870542034996,"Fluoride Alafia R at Lithia","OOR","JAGS",8.1,1.7
1.7,1.23312442126582,1.0101333138881,1.47505218552177,1.22017426670054,0.764582902435384,1.91607574125673,"Fluoride Alafia R at Lithia","in range","JAGS",8.1,1.7
1.8,1.25457774809367,1.03889981268819,1.48695504449535,1.27005554070705,0.757830171567153,1.98798137025286,"Fluoride Alafia R at Lithia","in range","JAGS",8.1,1.7
1.9,1.27544855049685,1.06740105071448,1.49888157804359,1.28208610500651,0.808041861705342,1.96062517842372,"Fluoride Alafia R at Lithia","in range","JAGS",8.1,1.7
2,1.29568332030116,1.09549952853845,1.51005158753896,1.27725936021884,0.716799592865678,2.01487463730219,"Fluoride Alafia R at Lithia","in range","JAGS",8.1,1.7
2.1,1.31522920864408,1.12316912951963,1.52141066900483,1.3001822939022,0.795525313387288,1.90928199877782,"Fluoride Alafia R at Lithia","in range","JAGS",8.1,1.7
2.2,1.33403427553025,1.14947296315934,1.5320425730557,1.31244279616647,0.751571005834571,2.02526558672157,"Fluoride Alafia R at Lithia","in range","JAGS",8.1,1.7
2.3,1.35204774159005,1.17435830870914,1.5416863958646,1.36263079652947,0.829505973779318,1.98153398598978,"Fluoride Alafia R at Lithia","in range","JAGS",8.1,1.7
2.4,1.36922024039102,1.19861058826765,1.55031606150798,1.36953505713417,0.81304029339973,2.07249747348055,"Fluoride Alafia R at Lithia","in range","JAGS",8.1,1.7
2.5,1.38550406957723,1.2222302825212,1.55744411790935,1.34304397308964,0.778287203721183,1.97573299589368,"Fluoride Alafia R at Lithia","in range","JAGS",8.1,1.7
2.6,1.40085343904972,1.24508155227435,1.5702208438056,1.4072926585993,0.857330470090131,2.1338882973326,"Fluoride Alafia R at Lithia","in range","JAGS",8.1,1.7
2.7,1.41522471435241,1.27065423802417,1.56709708889686,1.39305988832768,0.785999557175973,2.08413916231518,"Fluoride Alafia R at Lithia","in range","JAGS",8.1,1.7
2.8,1.42857665339484,1.291154825584,1.57239781789711,1.4380450928503,0.839029568553084,2.24005259221077,"Fluoride Alafia R at Lithia","in range","JAGS",8.1,1.7
2.9,1.44087063462703,1.30985207818281,1.5800725028851,1.43693088998302,0.881549608845315,2.15973846664538,"Fluoride Alafia R at Lithia","in range","JAGS",8.1,1.7
3,1.45207087478439,1.33085411323665,1.58061812143459,1.4558584679104,0.89539748215401,2.1772355706723,"Fluoride Alafia R at Lithia","in range","JAGS",8.1,1.7
3.1,1.46214463434272,1.3463580845623,1.58302681248567,1.48605423771495,0.876233565429632,2.21422948431586,"Fluoride Alafia R at Lithia","in range","JAGS",8.1,1.7
3.2,1.47106240886674,1.36186768821612,1.58709954312351,1.45522629792771,0.874804860269646,2.18569658989387,"Fluoride Alafia R at Lithia","in range","JAGS",8.1,1.7
